shared_name	shared_interaction	name	interaction	pdb	NA	number_of_underlying_edges	edge_betweenness
Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	3t5v	1	112560.0
Probable proteasome subunit alpha type-7 (interacts with) Proteasome subunit beta type-7	interacts with	Probable proteasome subunit alpha type-7 (interacts with) Proteasome subunit beta type-7	interacts with	6hwf	593	357.54666095
Proteasome subunit alpha type-4 (interacts with) Proteasome subunit alpha type-2	interacts with	Proteasome subunit alpha type-4 (interacts with) Proteasome subunit alpha type-2	interacts with	5wvi	292	355.0330346
Mediator of RNA polymerase II transcription subunit 11 (interacts with) Mediator of RNA polymerase II transcription subunit 8	interacts with	Mediator of RNA polymerase II transcription subunit 11 (interacts with) Mediator of RNA polymerase II transcription subunit 8	interacts with	4gwq	4	354.78216037
60S ribosomal protein L1-A (interacts with) 60S ribosomal protein L36-A	interacts with	60S ribosomal protein L1-A (interacts with) 60S ribosomal protein L36-A	interacts with	5jus	7	353.00963631
rRNA-processing protein FCF1 (interacts with) 40S ribosomal protein S22-A	interacts with	rRNA-processing protein FCF1 (interacts with) 40S ribosomal protein S22-A	interacts with	5wyk	3	351.18884377
Proteasome subunit alpha type-1 (interacts with) P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10	interacts with	Proteasome subunit alpha type-1 (interacts with) P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10	interacts with	6hvw	11	351.17359487
60S ribosomal protein L18-A (interacts with) 60S ribosomal protein L4-B	interacts with	60S ribosomal protein L18-A (interacts with) 60S ribosomal protein L4-B	interacts with	4v4b	1	350.99301617
Pre-mRNA-splicing factor RSE1 (interacts with) Pre-mRNA-splicing factor RDS3	interacts with	Pre-mRNA-splicing factor RSE1 (interacts with) Pre-mRNA-splicing factor RDS3	interacts with	6g90	6	350.30379455
Sm-like protein LSm1 (interacts with) U6 snRNA-associated Sm-like protein LSm4	interacts with	Sm-like protein LSm1 (interacts with) U6 snRNA-associated Sm-like protein LSm4	interacts with	4m75	3	350.08738942
Sec sixty-one protein homolog (interacts with) 60S ribosomal protein L35-A	interacts with	Sec sixty-one protein homolog (interacts with) 60S ribosomal protein L35-A	interacts with	2wwa	2	349.49533714
40S ribosomal protein S27-A (interacts with) 40S ribosomal protein S21-A	interacts with	40S ribosomal protein S27-A (interacts with) 40S ribosomal protein S21-A	interacts with	6i7o	58	348.98629927
U6 snRNA-associated Sm-like protein LSm8 (interacts with) U6 snRNA-associated Sm-like protein LSm3	interacts with	U6 snRNA-associated Sm-like protein LSm8 (interacts with) U6 snRNA-associated Sm-like protein LSm3	interacts with	4m77	3	348.75405609
Sm-like protein LSm1 (interacts with) U6 snRNA-associated Sm-like protein LSm2	interacts with	Sm-like protein LSm1 (interacts with) U6 snRNA-associated Sm-like protein LSm2	interacts with	4m75	3	348.62072276
rRNA-processing protein FCF1 (interacts with) Periodic tryptophan protein 2	interacts with	rRNA-processing protein FCF1 (interacts with) Periodic tryptophan protein 2	interacts with	5wlc	1	347.3954514
40S ribosomal protein S3 (interacts with) 40S ribosomal protein S10-A	interacts with	40S ribosomal protein S3 (interacts with) 40S ribosomal protein S10-A	interacts with	6i7o	57	346.87593996
U3 small nucleolar RNA-associated protein 14 (interacts with) U3 small nucleolar RNA-associated protein 6	interacts with	U3 small nucleolar RNA-associated protein 14 (interacts with) U3 small nucleolar RNA-associated protein 6	interacts with	5wlc	1	345.7984662
U6 snRNA-associated Sm-like protein LSm3 (interacts with) U6 snRNA-associated Sm-like protein LSm2	interacts with	U6 snRNA-associated Sm-like protein LSm3 (interacts with) U6 snRNA-associated Sm-like protein LSm2	interacts with	5nrl	16	345.45405609
U3 small nucleolar ribonucleoprotein protein IMP3 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	U3 small nucleolar ribonucleoprotein protein IMP3 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	5wlc	1	345.20018695
DNA-directed RNA polymerase I subunit RPA190 (interacts with) RNA polymerase I-specific transcription initiation factor RRN3	interacts with	DNA-directed RNA polymerase I subunit RPA190 (interacts with) RNA polymerase I-specific transcription initiation factor RRN3	interacts with	5oa1	6	344.56180992
26S proteasome regulatory subunit RPN1 (interacts with) 26S proteasome regulatory subunit 7 homolog	interacts with	26S proteasome regulatory subunit RPN1 (interacts with) 26S proteasome regulatory subunit 7 homolog	interacts with	6fvy	15	343.10507855
60S ribosomal protein L33-A (interacts with) 60S ribosomal protein L14-A	interacts with	60S ribosomal protein L33-A (interacts with) 60S ribosomal protein L14-A	interacts with	4v6i	1	342.04433249
Protein MAK16 (interacts with) 60S ribosomal protein L7-A	interacts with	Protein MAK16 (interacts with) 60S ribosomal protein L7-A	interacts with	6c0f	3	341.62752111
40S ribosomal protein S5 (interacts with) 40S ribosomal protein S28-B	interacts with	40S ribosomal protein S5 (interacts with) 40S ribosomal protein S28-B	interacts with	6eml	3	339.44582455
Protein SOF1 (interacts with) 40S ribosomal protein S22-A	interacts with	Protein SOF1 (interacts with) 40S ribosomal protein S22-A	interacts with	5wlc	1	338.19585615
Pre-rRNA-processing protein PNO1 (interacts with) 40S ribosomal protein S5	interacts with	Pre-rRNA-processing protein PNO1 (interacts with) 40S ribosomal protein S5	interacts with	6fai	2	337.40987861
U3 small nucleolar ribonucleoprotein protein IMP4 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	U3 small nucleolar ribonucleoprotein protein IMP4 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	5wlc	1	336.62793609
60S ribosomal protein L39 (interacts with) 60S ribosomal protein L25	interacts with	60S ribosomal protein L39 (interacts with) 60S ribosomal protein L25	interacts with	6hhq	74	336.4162482
SAGA-associated factor 73 (interacts with) Ubiquitin carboxyl-terminal hydrolase 8	interacts with	SAGA-associated factor 73 (interacts with) Ubiquitin carboxyl-terminal hydrolase 8	interacts with	4zux	12	336.0
SAGA-associated factor 11 (interacts with) Ubiquitin carboxyl-terminal hydrolase 8	interacts with	SAGA-associated factor 11 (interacts with) Ubiquitin carboxyl-terminal hydrolase 8	interacts with	4fjc	12	336.0
60S ribosomal protein L37-A (interacts with) 60S ribosomal protein L4-A	interacts with	60S ribosomal protein L37-A (interacts with) 60S ribosomal protein L4-A	interacts with	6hhq	74	335.45320726
Ribosome production factor 1 (interacts with) 60S ribosomal protein L17-A	interacts with	Ribosome production factor 1 (interacts with) 60S ribosomal protein L17-A	interacts with	6em4	7	332.113826
60S ribosomal protein L4-A (interacts with) 27S pre-rRNA (guanosine(2922)-2'-O)-methyltransferase	interacts with	60S ribosomal protein L4-A (interacts with) 27S pre-rRNA (guanosine(2922)-2'-O)-methyltransferase	interacts with	6em5	2	332.05076372
rpS5_uS7 (interacts with) 40S ribosomal protein S28-A	interacts with	rpS5_uS7 (interacts with) 40S ribosomal protein S28-A	interacts with	5wlc	1	329.65155137
Ribosomal RNA-processing protein 1 (interacts with) 60S ribosomal protein L7-A	interacts with	Ribosomal RNA-processing protein 1 (interacts with) 60S ribosomal protein L7-A	interacts with	6em5	7	327.60001812
rRNA-processing protein CGR1 (interacts with) 60S ribosomal protein L5	interacts with	rRNA-processing protein CGR1 (interacts with) 60S ribosomal protein L5	interacts with	6ft6	2	326.21212319
40S ribosomal protein S10-A (interacts with) 40S Ribosomal Protein S12	interacts with	40S ribosomal protein S10-A (interacts with) 40S Ribosomal Protein S12	interacts with	5lyb	1	324.8567358
40S ribosomal protein S21-A (interacts with) 40S ribosomal protein S22-A	interacts with	40S ribosomal protein S21-A (interacts with) 40S ribosomal protein S22-A	interacts with	6i7o	57	324.76860477
Mediator of RNA polymerase II transcription subunit 17 (interacts with) Mediator of RNA polymerase II transcription subunit 14	interacts with	Mediator of RNA polymerase II transcription subunit 17 (interacts with) Mediator of RNA polymerase II transcription subunit 14	interacts with	5oqm	1	321.89686342
Proteasome subunit beta type-3 (interacts with) BOC-ALA-ALA-ALA-CHO	interacts with	Proteasome subunit beta type-3 (interacts with) BOC-ALA-ALA-ALA-CHO	interacts with	4qby	2	321.27058878
Ac-LAA-ep (interacts with) Proteasome subunit beta type-3	interacts with	Ac-LAA-ep (interacts with) Proteasome subunit beta type-3	interacts with	4y7y	1	321.27058878
Ac-LAV-ep (interacts with) Proteasome subunit beta type-3	interacts with	Ac-LAV-ep (interacts with) Proteasome subunit beta type-3	interacts with	4y70	1	321.27058878
Cepafungin I (interacts with) Proteasome subunit beta type-3	interacts with	Cepafungin I (interacts with) Proteasome subunit beta type-3	interacts with	4fzc	1	321.27058878
Glidobactin (interacts with) Proteasome subunit beta type-3	interacts with	Glidobactin (interacts with) Proteasome subunit beta type-3	interacts with	4fzg	1	321.27058878
Exosome complex component RRP43 (interacts with) Superkiller protein 7	interacts with	Exosome complex component RRP43 (interacts with) Superkiller protein 7	interacts with	5g06	1	320.61534374
Nucleolar complex protein 14 (interacts with) Nucleolar complex protein 4	interacts with	Nucleolar complex protein 14 (interacts with) Nucleolar complex protein 4	interacts with	5wlc	1	319.89839198
Ribosomal RNA small subunit methyltransferase NEP1 (interacts with) Nucleolar complex protein 14	interacts with	Ribosomal RNA small subunit methyltransferase NEP1 (interacts with) Nucleolar complex protein 14	interacts with	5wlc	1	319.41546428
60S ribosomal protein L30 (interacts with) 60S ribosomal protein L43-A	interacts with	60S ribosomal protein L30 (interacts with) 60S ribosomal protein L43-A	interacts with	6i7o	68	319.13385983
DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerase I subunit RPA49	interacts with	DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerase I subunit RPA49	interacts with	6h68	24	319.08859094
40S ribosomal protein S9-A (interacts with) U3 small nucleolar ribonucleoprotein protein LCP5	interacts with	40S ribosomal protein S9-A (interacts with) U3 small nucleolar ribonucleoprotein protein LCP5	interacts with	5wlc	1	319.00658342
26S proteasome regulatory subunit RPN8 (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	26S proteasome regulatory subunit RPN8 (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	4cr4	16	318.88870851
60S ribosome subunit biogenesis protein NIP7 (interacts with) Nucleolar complex-associated protein 3	interacts with	60S ribosome subunit biogenesis protein NIP7 (interacts with) Nucleolar complex-associated protein 3	interacts with	6elz	1	318.79357081
U1 small nuclear ribonucleoprotein C (interacts with) Small nuclear ribonucleoprotein-associated protein B	interacts with	U1 small nuclear ribonucleoprotein C (interacts with) Small nuclear ribonucleoprotein-associated protein B	interacts with	6g90	3	318.538163
Ribosome biogenesis protein BMS1 (interacts with) Something about silencing protein 10	interacts with	Ribosome biogenesis protein BMS1 (interacts with) Something about silencing protein 10	interacts with	5wlc	1	318.48775039
Ribosome biogenesis protein BMS1 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	Ribosome biogenesis protein BMS1 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	5wlc	1	317.85322672
Exosome complex component MTR3 (interacts with) Superkiller protein 7	interacts with	Exosome complex component MTR3 (interacts with) Superkiller protein 7	interacts with	5g06	1	317.4017639
26S proteasome regulatory subunit RPN3 (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	26S proteasome regulatory subunit RPN3 (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	5a5b	18	317.39711339
Proteasome subunit alpha type-5 (interacts with) Proteasome assembly chaperone 2	interacts with	Proteasome subunit alpha type-5 (interacts with) Proteasome assembly chaperone 2	interacts with	4g4s	1	315.39717172
DNA-directed RNA polymerases I, II, and III subunit RPABC4 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC1	interacts with	DNA-directed RNA polymerases I, II, and III subunit RPABC4 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC1	interacts with	4c2m	40	314.89920529
Ribosome biogenesis protein NSA1 (interacts with) Ribosome production factor 1	interacts with	Ribosome biogenesis protein NSA1 (interacts with) Ribosome production factor 1	interacts with	6em5	7	313.90293088
Nucleolar complex protein 4 (interacts with) U3 small nucleolar RNA-associated protein 5	interacts with	Nucleolar complex protein 4 (interacts with) U3 small nucleolar RNA-associated protein 5	interacts with	5wlc	1	313.14862158
40S ribosomal protein S0-A (interacts with) 40S ribosomal protein S2	interacts with	40S ribosomal protein S0-A (interacts with) 40S ribosomal protein S2	interacts with	6i7o	60	312.95939811
U3 small nucleolar RNA-associated protein 11 (interacts with) Nucleolar protein 58	interacts with	U3 small nucleolar RNA-associated protein 11 (interacts with) Nucleolar protein 58	interacts with	5wlc	1	312.78621291
Nucleolar protein 56 (interacts with) rRNA 2'-O-methyltransferase fibrillarin	interacts with	Nucleolar protein 56 (interacts with) rRNA 2'-O-methyltransferase fibrillarin	interacts with	5wlc	3	311.34737523
40S ribosomal protein S9-A (interacts with) Something about silencing protein 10	interacts with	40S ribosomal protein S9-A (interacts with) Something about silencing protein 10	interacts with	5wlc	1	311.326368
40S ribosomal protein S17-A (interacts with) Guanine nucleotide-binding protein subunit beta-like protein	interacts with	40S ribosomal protein S17-A (interacts with) Guanine nucleotide-binding protein subunit beta-like protein	interacts with	6i7o	51	311.30723771
Sec sixty-one protein homolog (interacts with) 60S ribosomal protein L39	interacts with	Sec sixty-one protein homolog (interacts with) 60S ribosomal protein L39	interacts with	2wwa	2	309.79385634
Essential nuclear protein 1 (interacts with) 40S ribosomal protein S15	interacts with	Essential nuclear protein 1 (interacts with) 40S ribosomal protein S15	interacts with	6fai	1	309.36869222
rRNA-processing protein FCF2 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	rRNA-processing protein FCF2 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	5wlc	1	309.06411476
Proteasome subunit alpha type-4 (interacts with) Proteasome chaperone 1	interacts with	Proteasome subunit alpha type-4 (interacts with) Proteasome chaperone 1	interacts with	4g4s	1	308.86497271
26S proteasome regulatory subunit RPN1 (interacts with) 26S proteasome regulatory subunit 4 homolog	interacts with	26S proteasome regulatory subunit RPN1 (interacts with) 26S proteasome regulatory subunit 4 homolog	interacts with	6fvy	16	307.8606341
U1 small nuclear ribonucleoprotein C (interacts with) Protein LUC7	interacts with	U1 small nuclear ribonucleoprotein C (interacts with) Protein LUC7	interacts with	6g90	2	306.03773009
26S proteasome regulatory subunit RPN1 (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	26S proteasome regulatory subunit RPN1 (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	6fvy	10	305.79538862
